"CUSEC";"longitude";"latitude";"tot_pob"
"2704801001";-7,22029013868925;43,3409414766303;1556
"2704801002";-7,1578619191208;43,3136694719481;651
"2704901001";-7,68312874673075;42,817100996773;1382
"2705001001";-7,26082184566974;42,4715506152595;1769
"2705001002";-7,19187129294876;42,4913740625811;1382
"2705101001";-7,04257507249141;43,5317689175273;2140
"2705101002";-7,03713183539575;43,5379213036516;2478
"2705101003";-7,04806898172149;43,5388913793949;2282
"2705101004";-7,06711436195953;43,5239891240923;1049
"2705101005";-7,13726619992751;43,5347384647175;1029
"2705101006";-7,1246016480859;43,4924371600433;893
"2705201001";-7,29440075357965;42,435133959096;946
"2705301001";-7,19609271588704;43,1912832024725;513
"2705401001";-7,26478328153458;43,3248578419796;1213
"2705501001";-7,27703962975185;42,7121205215408;1222
"2705601001";-7,6223760086734;43,1248449788594;1524
"2705701001";-7,4196832226329;42,7704615659093;2053
"2705701002";-7,41672862757165;42,7816183003122;1884
"2705701003";-7,41232934467851;42,7849613429576;1237
"2705701004";-7,40601810775114;42,7725867969898;1385
"2705701005";-7,4312143532663;42,7963200463762;866
"2705701006";-7,39507484341587;42,7767295342566;1450
"2705701007";-7,40907004602644;42,7827063550715;1314
"2705702001";-7,42906582510318;42,731072266741;1014
"2705703001";-7,47737586448814;42,7777962778788;1030
"2705704001";-7,36657367367241;42,8000115050571;1024
"2705801001";-7,64817568484785;42,5831686831852;1574
"2705801002";-7,68619409592163;42,6136054085981;881
"2705801003";-7,63315680122891;42,6647448541452;1134
"2705901001";-7,55596485724228;42,4657166006996;907
"2705901002";-7,53281104039784;42,4156722312774;669
"2705901003";-7,61545461520266;42,4410585521219;667
"2706001001";-7,78351566269806;42,711900394967;956
"2706001002";-7,7280104896732;42,7425519870409;719
"2706001003";-7,79684446373598;42,6869092728805;1014
"2706101001";-7,17876982357406;43,4402584145229;1114
"2706201001";-7,21677600236209;42,7617143624995;627
"2706301001";-7,50524766950196;43,5112960503656;1354
"2706301002";-7,45142256971182;43,5715268517903;606
"2706401001";-7,6711303943889;43,7202652346022;974
"2706401002";-7,67156248778627;43,6658240843363;683
"2706501001";-7,6728914448434;43,2987680065888;1663
"2706501002";-7,68487123854539;43,2980650742021;1196
"2706501003";-7,68325203481721;43,2908258087809;1698
"2706501004";-7,64559487371975;43,3370360842975;1148
"2706501006";-7,67996918944961;43,2941715593005;1932
"2706501007";-7,6759516030468;43,3037263974697;1204
"2706502001";-7,73966392111113;43,2537984361202;1143
"2706502002";-7,64404532582825;43,2483259812169;782
"2706503001";-7,61783569855777;43,3882317162316;892
"2706503002";-7,73920096165609;43,3306401231522;996
"2706504001";-7,55010903483329;43,2937867156671;640
"2706504002";-7,59910884263062;43,2901090500864;712
"2706601001";-7,597623214121;43,6589823935509;1727
"2706601002";-7,59486008237564;43,6614395229489;767
"2706601003";-7,59390932865145;43,6658862594148;2364
"2706601004";-7,57710565360526;43,6611479535567;1873
"2706601005";-7,60335314862457;43,6665157882532;2121
"2706601006";-7,61170818237983;43,6717415063653;1458
"2706601007";-7,63024495704496;43,6748830579145;982
"2706602001";-7,57747121433219;43,6884613921341;1690
"2706603001";-7,56021511456693;43,6053637926;860
"2706604001";-7,61168108840145;43,6339472821604;1470
"2790101001";-7,26354187960757;42,8745313765622;1621
"2790101002";-7,24330588827204;42,9338382933629;824
"2790201001";-7,3629099411826;43,6486364810462;1827
"2790201002";-7,3513418914978;43,6529946996975;1134
"2790201003";-7,37378470193678;43,6624469348749;1645
"2790201004";-7,36468661522068;43,670371871733;1908
"2790201005";-7,3596578633898;43,656080643771;830
"2790201006";-7,3593150852971;43,6625203795485;2084
"3200101002";-7,78326364001225;42,2090718738119;998
"3200102001";-7,82207089085925;42,1760382715948;1131
"3200201001";-7,93076367165773;42,4116846892656;1447
"3200201002";-7,9631731091116;42,3838723499978;886
"3200301001";-8,13248544102636;42,2512320714214;952
"3200401001";-8,27318919401695;42,3882997453653;1738
"3200501001";-7,73803704017873;41,935268010075;919
"3200601001";-7,97115765657934;42,0315388586692;1490
"3200701001";-7,67889437803568;42,226054743334;1483
"3200801001";-7,87715464584082;42,3166637338694;2388
"3200801002";-7,90635808092612;42,3311355785349;1796
"3200801003";-7,88344682854347;42,3203682528764;1576
"3200801004";-7,88720027912382;42,301963816595;2247
"3200801005";-7,89115838101212;42,314348635198;1989
"3200802001";-7,91797292611014;42,2764386845461;1026
"3200901001";-6,98738837533363;42,4156403808206;1739
"3200901002";-6,97608039092696;42,4243685922834;1023
"3200901003";-6,9379730045055;42,4273874412086;874
"3200901004";-6,98844217578336;42,4540246349643;785
"3200901005";-7,00143216420115;42,4167210286437;1937
"3200901006";-6,97595618606669;42,4175004811581;1470
"3200901007";-6,98475178524546;42,4167729443385;1881
"3200901008";-6,99193142709454;42,4154083776297;889
"3200901009";-6,98588958256811;42,4226904231764;1631
"3200902001";-6,98811636428287;42,3888097633699;1155
"3201001001";-8,13347551596499;42,3252128763725;379
"3201101001";-8,28000157589458;42,4802367900121;971
"3201201001";-7,75872290785061;41,9806649225544;745
"3201301001";-8,14091597636155;42,4251530971155;991
"3201302001";-8,20344762209814;42,4322458569069;630
"3201303001";-8,17999051935857;42,4686667915187;585
"3201401001";-7,89790860376813;42,145171533415;1075
"3201501001";-7,10735820270586;42,2966186185436;828
"3201601001";-7,85677586982458;41,9346794579724;717
"3201701001";-6,83457621016726;42,3332992590711;634
"3201702001";-6,89816586456721;42,4021511496344;826
"3201801001";-8,18967523246644;42,3288554624541;1249
"3201901001";-8,0805490533244;42,4339218179867;1573
"3201901002";-8,08759089162261;42,4260989209406;1965
"3201901003";-8,073430592087;42,4200415668351;1372
"3201901004";-8,06475139658995;42,4361178447543;1703
"3201901005";-8,07633704286965;42,4286303033608;2115
"3201901006";-8,07970063688187;42,4315223683048;1242
"3201901007";-8,07406220602179;42,4321110045216;1487
"3201902001";-8,05247476932583;42,4696193015694;930
"3201902002";-8,09310433411446;42,4450534716811;636
"3201903001";-8,10270090375543;42,405101275256;888
"3202001001";-8,06234842229001;42,2580641386291;721
"3202001002";-8,01341283434365;42,2399411173377;1137
"3202001004";-7,98269063483777;42,2117827590723;712
"3202101001";-7,35838425247443;42,0391340627287;979
"3202201001";-8,03837168070632;42,3015908975948;750
"3202202001";-8,09234132001701;42,2868108431728;571
"3202301001";-7,40444104138176;42,3743676173145;1182
"3202401001";-7,95555748055222;42,1572805917566;2078
"3202401002";-7,97476283872109;42,1415393191161;1723
"3202402001";-7,93700639109565;42,1706762740714;1109
"3202403001";-8,00562123663532;42,1543064549958;742
"3202501001";-8,07756264177053;42,3394823316115;1094
"3202601001";-7,83489718046533;42,4236040816722;1027
"3202602001";-7,82207303138306;42,3895368025896;662
"3202602002";-7,85402255425011;42,3999625527066;1436
"3202701001";-8,14971164763025;42,2077271193028;1061
"3202801001";-7,59490571477307;41,9623536517186;1639
"3202901001";-7,37593175296699;42,2506778439529;482
"3203001001";-8,13978170809217;41,9428695985389;1128
"3203101001";-7,69699966515991;42,3333944590409;1109
"3203201001";-7,72090821836664;42,07484718946;1973
"3203201002";-7,74102157976937;42,0661457373365;1867
"3203201003";-7,67280698285642;42,0865612435261;779
"3203201005";-7,76288699152434;42,033491583349;899
"3203201007";-7,67503135329794;42,0035168318605;744
"3203201009";-7,71688277632157;42,0527349565258;1813
"3203201010";-7,70977878096839;42,0632895672815;1546
"3203301001";-8,09871330339312;42,1888895718349;693
"3203401001";-7,16814147984308;42,0388668893306;1232
"3203501001";-8,1391696191911;42,5333187886399;787
"3203501002";-8,14330907368121;42,4955457573381;614
"3203601001";-7,74066819545056;42,2138302873636;713
"3203602001";-7,70598179710562;42,1642500742938;653
"3203701001";-7,63672317869125;42,3215537313522;738
"3203801001";-7,16630052580838;42,3541967351808;427
"3203901001";-7,45434494345666;42,0998063027015;1222
"3204001001";-8,1568382439564;42,3731995169743;1510
"3204101001";-8,04736005462235;42,0013122913357;769
"3204201001";-8,08721852733041;41,8754628003267;1672
"3204301001";-7,66541822976716;42,2799223583851;2163
"3204302001";-7,57664174535629;42,2482535766101;686
"3204401001";-7,22073864546519;42,2699677046432;846
"3204501001";-8,04881073547696;42,4238271095474;740
"3204502001";-8,03408582888319;42,4044806145113;1155
"3204502002";-8,00178692502988;42,4260788202764;823
"3204601001";-8,22232702309241;42,2745724471395;1135
"3204701001";-7,88552463245026;42,2060167396848;1183
"3204701002";-7,93361391986893;42,2397522457329;756
"3204801001";-7,03400400143457;42,0068694870431;1006
"3204901001";-7,50398550198261;42,2813191465869;705
"3205001001";-7,49445192571504;41,9681589063914;1647
"3205002001";-7,5637437314415;41,9156890844414;854
"3205101001";-7,96173442463002;41,9335375226168;1447
"3205201001";-7,73056280206027;42,3740709736772;730
"3205201003";-7,69948118913442;42,4048476393613;1337
"3205301001";-7,52208283448059;41,8702227300731;1713
"3205401003";-7,86676241911104;42,3414981076672;862
"3205401004";-7,86485368175463;42,3409934311609;782
"3205401005";-7,86341395186176;42,3408338134251;1145
"3205401006";-7,86149490538682;42,3404018690869;1437
"3205401007";-7,8608677135597;42,3433338984802;1559
"3205401008";-7,85898632205369;42,3421962963334;755
"3205401009";-7,86306227601046;42,3455788976079;1621
"3205401010";-7,86604876044177;42,344058198816;1517
"3205401011";-7,85941366436633;42,3469339523676;1085
"3205401012";-7,85468807880662;42,3434340918346;1951
"3205401013";-7,83583818460888;42,3424001511122;1568
"3205401014";-7,83960396409511;42,3588591513285;1271
"3205401015";-7,8562875594943;42,348237364202;863
"3205401016";-7,8575080566428;42,3427866371962;860
"3205401017";-7,86581758472387;42,3423680814223;699
"3205401018";-7,85986088000094;42,3415569213659;749
"3205402001";-7,86247849709079;42,3348045109045;1310
"3205402002";-7,86013138873974;42,3367409545451;773
"3205402003";-7,85951363563315;42,3391108927513;2025
"3205402004";-7,85511897103228;42,3406547360606;1905
"3205402005";-7,83959455912384;42,3364376114727;1898
"3205402006";-7,8345207938209;42,3298075241649;1717
"3205402007";-7,85994512805349;42,3332787165662;1675
"3205402008";-7,85869662155277;42,3301072408748;805
"3205402009";-7,83290386711861;42,3155844190923;1379
"3205402010";-7,85414064383653;42,328579512236;2173
"3205402011";-7,8489536026933;42,3274812424726;1163
"3205403001";-7,86989090958234;42,3428290091979;1950
"3205403002";-7,86758591795855;42,336942198108;1164
"3205403003";-7,86825012240438;42,3322168813105;1659
"3205403004";-7,86957511963193;42,336692724206;2079
"3205403005";-7,8705647202915;42,3407188959218;1137
"3205403006";-7,87393047470384;42,3438855067071;814
"3205403007";-7,8760014732334;42,3405283142573;810
"3205403008";-7,87612631348938;42,3360422608995;2181
"3205403010";-7,88062790978258;42,3292053082734;1295
"3205403011";-7,8795846394967;42,3443267716047;1949
"3205403012";-7,89252196026358;42,3460587206704;659
"3205403013";-7,86678801948809;42,3382045550722;863
"3205403014";-7,87266291857389;42,3391931073012;1915
"3205403015";-7,87245154435876;42,3415690413836;1819
"3205403016";-7,87499718729744;42,3425207401938;1236
"3205403017";-7,87584158058265;42,3277716051317;861
"3205404002";-7,86528430387792;42,3332411174392;1525
"3205404003";-7,86334752254105;42,3318331015882;1222
"3205404004";-7,86288015523746;42,328077409734;848
"3205404005";-7,86109644629481;42,3288481408551;1915
"3205404006";-7,85801688789866;42,325647255124;1279
"3205404007";-7,86122505731409;42,3224608631282;1110
"3205404008";-7,85221605624492;42,3014035031874;900
"3205404009";-7,86520587736827;42,328227488824;1766
"3205404010";-7,86416268672379;42,31904161156;1252
"3205404011";-7,87003737828429;42,3231158731127;661
"3205404013";-7,85627533209723;42,3218838807172;990
"3205404014";-7,85912085717399;42,3165038077059;1710
"3205404015";-7,86377567335593;42,3295304914792;750
"3205405001";-7,86665736061005;42,3470902471502;1770
"3205405002";-7,87182449319338;42,3463913695366;1075
"3205405003";-7,87332681524092;42,3484638167511;1974
"3205405004";-7,87085338950846;42,349923502914;1496
"3205405005";-7,87688921014571;42,3509867468115;2223
"3205405006";-7,87324628165041;42,3602709680779;1338
"3205405008";-7,86918676774007;42,3542938093617;1194
"3205405009";-7,86638879300263;42,3532715230028;1177
"3205405010";-7,86359038231267;42,3523130353704;1495
"3205405011";-7,86769544756913;42,3590186126254;1214
"3205405012";-7,85928112560568;42,3677702889628;899
"3205405013";-7,91312281533648;42,3751745236049;1155
"3205405014";-7,90783019877218;42,3583287780289;1295
"3205405015";-7,87075173521143;42,3514898684038;1096
"3205405016";-7,96972767381051;42,3470872677991;943
"3205405017";-7,8576068384605;42,3535318689074;653
"3205405018";-7,8632056903271;42,3581941591592;1845
"3205405019";-7,88223145204592;42,3519109802255;1295
"3205405020";-7,86970831497978;42,3524521086725;1245
"3205405021";-7,86479601675476;42,354201606955;1482
"3205501001";-7,74633438191399;42,2774424811862;1373
"3205601001";-8,14225969820883;42,1163476951003;719
"3205601002";-8,17684317863175;42,1235569045607;934
"3205701001";-7,56237016422323;42,3627034360396;544
"3205801001";-7,74776602899745;42,352633572781;1109
"3205801002";-7,80045841441142;42,3758454540291;1106
"3205802001";-7,80066505819577;42,3428966241314;1857
"3205802002";-7,78018532068887;42,3096374114767;1554
"3205802003";-7,75922547493429;42,3322868474847;844
"3205901001";-7,8293553462014;42,4628847054364;676
"3205902001";-7,78096327812962;42,4497953060798;1150
"3206001001";-7,09805323251305;42,3671404485833;879
"3206101001";-8,01198313110362;42,5229357338761;1162
"3206201001";-7,84431196050731;42,0185475027748;827
"3206301001";-7,26020727638491;42,3387848482028;1229
"3206301002";-7,27974144900536;42,3247287768369;786
"3206401001";-8,13979347438608;42,1686483285125;491
"3206501001";-8,01126233672529;42,3707510720509;704
"3206601001";-8,09109192287561;42,1239099231405;614
"3206701001";-7,8551009424041;42,090939867483;1223
"3206801001";-8,01405599030941;42,1763077419856;724
"3206802001";-8,05682971932285;42,1877758983532;783
"3206901001";-8,14294771804219;42,2877340293896;590
"3206901003";-8,14025934071568;42,2976056573284;1381
"3206901004";-8,16975082655948;42,2602880311262;627
"3206901005";-8,14978669341643;42,2916261410791;1276
"3206902001";-8,10972613582875;42,3088250970937;1131
"3207001001";-7,31378683025267;42,3859634209136;505
"3207101001";-7,27515557815395;41,9730977098994;1459
"3207201001";-7,11108667074068;42,3890241500311;1137
"3207201002";-7,112166615472;42,4210783200689;834
"3207201003";-7,1393999627812;42,4103693959595;578
"3207201004";-7,09728784395979;42,4173777100736;653
"3207201005";-7,13325356154037;42,3891581085543;1043
"3207301001";-6,89596313525605;42,4681064420658;1390
"3207401001";-8,06284783586521;42,3710997464992;1048
"3207501001";-7,86547466839143;42,286882850701;1929
"3207501002";-7,83286188801837;42,2857703815983;1348
"3207501003";-7,8129462471168;42,2905028687335;1229
"3207502001";-7,88275828302345;42,2624936192557;1003
"3207601001";-7,94655054064136;42,5218194567572;1216
"3207602001";-7,9744015518078;42,4577028175415;856
"3207701001";-7,7475881604619;42,1120568063556;1181
"3207801001";-7,60360263782962;42,1068965640862;1114
"3207901001";-7,81489495448763;42,2475560267122;700
"3207901002";-7,84147916413761;42,2489663635138;752
"3208001001";-7,47718077277451;42,3703102317181;336
"3208101001";-7,96573672062436;42,3030363224571;815
"3208101002";-7,98984442692733;42,3223560355131;591
"3208102001";-7,93857089908863;42,2928212423686;968
"3208201001";-7,62355354474412;42,0281973878015;1261
"3208301001";-6,95914894511234;42,2651586656392;886
"3208401001";-7,99172695290395;42,0948860123498;914
"3208501001";-7,43785918669892;41,9460987282253;1565
"3208501002";-7,44557456525095;41,9334831240141;1290
"3208501003";-7,45986858176924;41,9391293369171;950
"3208501004";-7,4056565812876;41,9572930233518;2025
"3208501005";-7,4163606945779;41,8747403981256;1472
"3208501007";-7,42530241763757;41,9447868867798;1381
"3208501008";-7,43655593144931;41,9304285620995;1743
"3208501009";-7,42424129703252;41,9393968434322;1720
"3208501010";-7,42982495407314;41,9327519923934;1498
"3208601001";-7,08285707622021;42,2017532427376;1798
"3208602001";-7,07928958554093;42,1441039156534;989
"3208701001";-7,88807695921013;42,4809017952257;936
"3208702001";-7,89747028145708;42,4359920937111;946
"3208801001";-7,07240795258019;42,4312399175014;1237
"3208801002";-7,03614485222109;42,4650060921634;600
"3208901001";-7,59974599585512;42,1804408040412;704
"3208902001";-7,51891100201422;42,1637066579697;554
"3209001001";-7,80361753898529;42,0965564185559;791
"3209101001";-7,35442259083765;41,9195956838824;751
"3209101002";-7,27143731972284;41,8912420295695;1030
"3209201001";-7,2667175392581;42,151244980778;513
"3600101001";-8,31860241910461;42,1219252470585;1047
"3600102001";-8,34587380205855;42,1108373033492;818
"3600103001";-8,29455096262772;42,1367615040867;734
"3600201001";-8,63998430024455;42,5498054593175;807
"3600201002";-8,62258032111805;42,5284212910483;1065
"3600202001";-8,64935057744887;42,5170664862091;999
"3600202002";-8,67471515468958;42,5027133973217;751
"3600301001";-8,84863064760013;42,1185370064445;949
"3600301002";-8,85530700895039;42,1156350122181;2002
"3600301003";-8,87665989971885;42,0993393890171;1101
"3600301004";-8,85351565006347;42,1222017368097;1864
"3600302001";-8,84943520837834;42,0946928405675;1780
"3600302002";-8,82144848049317;42,0741797442632;1201
"3600302003";-8,81846233087504;42,10937929191;1751
"3600302004";-8,83005469630325;42,100756864976;1638
"3600401001";-8,78634779746711;42,3232428717527;1739
"3600401002";-8,79203384780885;42,3185493306402;827
"3600401003";-8,78225759643893;42,3170732432393;706
"3600401004";-8,77416827199719;42,3237691203264;1253
"3600401005";-8,7854012663486;42,327067215326;2228
"3600401006";-8,77522893030699;42,3057107319204;648
"3600402001";-8,75412234458842;42,3265181212472;1811
"3600403001";-8,88259217260079;42,3568204245807;1393
"3600403002";-8,81120257021328;42,3168634050607;1382
"3600501001";-8,64138924850204;42,6032462276292;2159
"3600501002";-8,63378804696148;42,5841456650454;799
"3600501003";-8,69731135313116;42,59904278767;1383
"3600501004";-8,64818791300357;42,6045918929248;2507
"3600502001";-8,62475627476014;42,6106315249675;652
"3600502002";-8,62445593189882;42,6418223204851;777
"3600503001";-8,64899053975638;42,6519888246592;726
"3600503002";-8,6653157325226;42,6241276490968;785
"3600601001";-8,81451393404333;42,5048821296218;1090
"3600601002";-8,81360181655078;42,4789853187751;1971
"3600602001";-8,80943783503282;42,512962802076;1888
"3600602002";-8,78993707744183;42,5121619884954;1559
"3600602003";-8,77679734296629;42,5274968059837;1049
"3600602004";-8,80990654167556;42,5081641252443;1438
"3600603001";-8,81524878096101;42,5192194612476;1408
"3600603002";-8,80869652630124;42,530296099028;2339
"3600603003";-8,8101372884862;42,519155730452;931
"3600701001";-8,50640792696045;42,5554237683456;630
"3600702001";-8,55656745150623;42,5246716170223;1139
"3600801001";-8,78506240037326;42,2655729232888;2306
"3600801002";-8,78626097978861;42,2628590517468;872
"3600801003";-8,78129121441545;42,2649549887598;1897
"3600801004";-8,78608696801438;42,2595534676521;1753
"3600802001";-8,77302790313436;42,2842961308543;1376
"3600802002";-8,77710964152884;42,270668759899;1189
"3600802003";-8,77025312830506;42,2654503229493;1663
"3600802004";-8,78904885449747;42,2819296232373;1326
"3600802005";-8,79431206265364;42,2601659884796;1854
"3600802006";-8,80437628931395;42,2627033862811;1275
"3600802007";-8,79112153081253;42,2680555963231;2251
"3600802008";-8,77494136994805;42,2672859267271;1748
"3600802009";-8,79275767100498;42,2518189190839;968
"3600802010";-8,76427877473676;42,2663946482431;851
"3600803001";-8,80806161887288;42,2814718716304;1151
"3600803002";-8,80545048136971;42,2954924258912;1276
"3600803003";-8,82760515984314;42,2702352115488;1657
"3600803004";-8,84890228393121;42,2736220334493;1295
"3600901001";-8,27023187396438;42,2167322441076;949
"3600901002";-8,27244205270048;42,2050706267068;2138
"3600901003";-8,27577177506935;42,2300199210225;601
"3600902001";-8,33093516843022;42,1777337556876;642
"3600903001";-8,27624627090997;42,1673674707691;785
"3601001001";-8,72035104064846;42,6494534288196;1916
"3601001002";-8,69474505066838;42,6669167813746;1400
"3601301001";-8,32188766324429;42,270069105694;1017
"3601301003";-8,38321625245664;42,2795333885966;558
"3601302001";-8,34746321327803;42,2667673609343;880
"3601401001";-8,24859916053983;42,1547010510891;598
"3601401002";-8,20200751843812;42,1929833540931;1363
"3601501001";-8,57316606681308;42,6319777390943;1583
"3601501002";-8,53236622746602;42,6194125525119;853
"3601502001";-8,54326913706529;42,6695327765676;919
"3601503001";-8,58946548451696;42,6562791202375;625
"3601503002";-8,5962169463405;42,617447226887;663
"3601601001";-8,04680903966041;42,5902234538096;1057
"3601701001";-8,48895386009721;42,6870862755266;1023
"3601701002";-8,49305417471993;42,690809335765;1287
"3601701003";-8,4960037040454;42,7013052689715;958
"3601701004";-8,4820672833186;42,6664346715043;1232
"3601701006";-8,49868575746473;42,6852739873373;1493
"3601701007";-8,49735611149862;42,6965144664951;1444
"3601701008";-8,50655814967924;42,6868564005133;1381
"3601701009";-8,48096701673326;42,6937968437304;1499
"3601701010";-8,48092960363016;42,687448086853;1345
"3601702001";-8,50525512596889;42,739064827563;876
"3601702002";-8,53696872381763;42,7124807376845;600
"3601702003";-8,57486943928817;42,7200219507304;888
"3601703001";-8,45449766343622;42,7261100377967;872
"3601703002";-8,41235157648272;42,7112635663493;862
"3601704001";-8,39688415524811;42,6844179510428;1304
"3601705001";-8,40679093070113;42,7375662351072;696
"3601705002";-8,37432307737956;42,752408823926;1268
"3601706001";-8,42122612341566;42,6164157643146;577
"3601706002";-8,47356054456312;42,6216778709317;656
"3601801001";-8,35633105745436;42,5847095363444;834
"3601801002";-8,33187306191297;42,6293976630381;1011
"3601802001";-8,30495376399051;42,5380066672186;1423
"3601901001";-8,39914100965182;42,3374567619668;948
"3601901002";-8,47798852844103;42,316686432557;646
"3602001001";-8,0061963836901;42,7497919556114;1053
"3602002001";-8,01701112319846;42,8150296005682;658
"3602003001";-8,09002660689108;42,8082746632402;517
"3602101001";-8,761748444032;42,1117740256269;2527
"3602101002";-8,77328120149277;42,0917042648631;1432
"3602101003";-8,78903546284215;42,0813961072748;1570
"3602101004";-8,80494844311866;42,0981639106192;1345
"3602101005";-8,7568301657362;42,0987240589201;1382
"3602102001";-8,70930699045265;42,1089498673041;1228
"3602102002";-8,73564415731009;42,0845565862044;1454
"3602103001";-8,72709501130154;42,1436353216468;2134
"3602103002";-8,75177075652699;42,1220007760783;1848
"3602201001";-8,86665623369371;42,4917924690192;1634
"3602201002";-8,86127821707996;42,491735724515;1863
"3602201003";-8,86829287972539;42,4963120480631;1265
"3602201004";-8,86319780471607;42,4793701648596;1804
"3602201005";-8,87078257759874;42,4928282085876;1038
"3602202001";-8,88028215859004;42,4872107678111;1964
"3602202002";-8,90631256618149;42,4659774265004;1131
"3602301001";-8,87191683888454;41,9011347221103;1359
"3602301002";-8,87355738535024;41,9036921061894;1391
"3602301003";-8,87323114719881;41,8915446334695;1341
"3602301004";-8,87611355940427;41,9080815444892;740
"3602301005";-8,86876556012926;41,9033400036293;1243
"3602302001";-8,84724047098969;41,9026657314777;1103
"3602302002";-8,8656816216099;41,9194293819953;1743
"3602303001";-8,85870276627652;41,8845632709203;1071
"3602401001";-8,10777398690342;42,6590297313181;1707
"3602401002";-8,10931920804641;42,6638210265947;2387
"3602401003";-8,05350408457518;42,6734954850405;1071
"3602401004";-8,15846557764198;42,6488803864248;1046
"3602401005";-8,11346808440079;42,6580801072229;1904
"3602401006";-8,11452310277964;42,6584584917449;2194
"3602401007";-8,1183738502654;42,6655482209772;2043
"3602401008";-8,11118215077359;42,6576940045861;2032
"3602402001";-8,09430042098265;42,626073389598;586
"3602402002";-8,13971255981753;42,6052404206468;592
"3602402003";-8,1949621647612;42,5850789620311;879
"3602403001";-8,18671987167551;42,7149005941974;1393
"3602404001";-8,14311377307838;42,7019256459586;1317
"3602405001";-8,08801542199551;42,7315906076959;1048
"3602501001";-8,42425718807091;42,3871436978758;1261
"3602502001";-8,38959017997879;42,448344546257;558
"3602503001";-8,36125151177398;42,400359638525;591
"3602601001";-8,703748279023;42,3922270499694;1399
"3602601002";-8,69909131122174;42,3928419973014;1606
"3602601003";-8,69312606631367;42,3959625883683;2068
"3602601004";-8,6902219661708;42,3947343261886;1137
"3602601005";-8,69465905235112;42,3904280670528;1718
"3602601006";-8,70226115861;42,3852753051523;1853
"3602601007";-8,70761311126922;42,3977513813403;1799
"3602601008";-8,69679606313011;42,3828326316372;1174
"3602601009";-8,71823114225647;42,3832400471651;942
"3602601010";-8,69987835199774;42,3870720242963;1133
"3602601011";-8,69813801454394;42,3883098211626;2010
"3602602001";-8,68144241752536;42,3791654515056;1507
"3602602002";-8,70542843172792;42,3702574550856;1640
"3602603001";-8,73289370547031;42,3684625858551;1670
"3602603002";-8,7040640004049;42,3499375415384;1076
"3602603003";-8,73456226132553;42,3426844080961;1516
"3602701001";-8,78219101052012;42,4550963537049;1176
"3602701002";-8,78255592791477;42,4755831315283;759
"3602702001";-8,77472954578647;42,4318346684611;1143
"3602702002";-8,81041090211415;42,4426107035223;977
"3602702003";-8,80791852529265;42,4535700607818;1259
"3602801001";-8,74517010983118;42,464831023074;752
"3602801002";-8,72946606000905;42,4920931381302;916
"3602802001";-8,71417606923529;42,516335219732;917
"3602802002";-8,70862671440805;42,5472661370771;918
"3602802003";-8,69239961108478;42,5107015907084;1293
"3602901001";-8,73782492548054;42,2792073142909;1075
"3602901002";-8,73807057016999;42,2858238323271;1310
"3602901003";-8,74046601353584;42,280956813099;629
"3602901004";-8,75339780591123;42,286799695051;1597
"3602901005";-8,73821230332786;42,2921514605684;2493
"3602901006";-8,74288425374642;42,3070875171682;957
"3602901007";-8,7232966481752;42,3167223769613;965
"3602902001";-8,73807184270043;42,2758130219525;1546
"3602902002";-8,75340087633903;42,2705316792186;1206
"3602902003";-8,74365910631261;42,2751829279137;1743
"3602903001";-8,7118828764901;42,2827615371265;1478
"3602903002";-8,70789479966233;42,2886007909387;961
"3602903003";-8,71587013303392;42,307064705202;1502
"3602903004";-8,69195062726878;42,2863917321546;1022
"3602903005";-8,68920340586208;42,3061135570106;1012
"3603001001";-8,42830231141215;42,2286432270812;1645
"3603002001";-8,48357199466332;42,254180921478;1292
"3603002003";-8,43706260958799;42,2701681416822;578
"3603003001";-8,41765435019263;42,2002852886389;879
"3603101001";-8,47131258200612;42,2218707856941;675
"3603201001";-8,60308268351445;42,5818724529875;1885
"3603201002";-8,56942085242001;42,5916741099651;1072
"3603202001";-8,58718956329224;42,5457755029084;1164
"3603301001";-8,59671753584934;42,1979061550903;1515
"3603301002";-8,58845406892844;42,2278206619321;1664
"3603302001";-8,63004321642314;42,1751270484297;1656
"3603302002";-8,64393252245257;42,1709543876667;1343
"3603302003";-8,66665860252913;42,1601737922708;1490
"3603303001";-8,62605703898642;42,2058276412432;2076
"3603303002";-8,61849208267168;42,2226010167093;872
"3603303003";-8,63176687324006;42,1875313776676;1294
"3603303004";-8,65263989505805;42,1941881943651;2220
"3603303005";-8,65672005795172;42,2055423899791;1060
"3603401001";-8,41135122355966;42,084526610393;836
"3603401002";-8,42926108139741;42,1022677652816;1110
"3603402001";-8,38223945567967;42,1221205087162;1069
"3603403001";-8,41074145965656;42,1483200943067;755
"3603501001";-8,81044135591629;42,141380474263;1879
"3603501002";-8,76457509681961;42,1551731396941;1875
"3603501003";-8,79468963065873;42,1416658626408;2257
"3603502001";-8,80788697665616;42,1280885734378;1858
"3603502002";-8,79214935242403;42,1178941430793;1169
"3603502003";-8,77767694737816;42,1300242402063;1157
"3603502004";-8,81455882075382;42,1204903050572;1909
"3603503001";-8,81935794091541;42,1440035762586;1757
"3603503002";-8,82802612668449;42,1524268515813;2055
"3603503003";-8,79752863873245;42,1599161737401;2089
"3603601001";-8,87398418221495;42,0005191586354;1085
"3603601002";-8,86625728707205;42,0582187269985;1245
"3603602001";-8,82675875421797;42,0048061134604;774
